,K,annualYieldRate,annualExcessYieldRate,MonthlyYieldRate,MonthlyExcessYieldRate,annualYieldRate(non-compounding),annualExcessYieldRate(non-compounding),originalYieldRate,originalYieldExcessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,SharpeRate(annual),SharpeRate(original)
0,0.0,0.2323621811915343,0.8199037601273806,0.004437910229938258,0.0030929970923605004,0.0532549227592591,0.03711596510832601,0.017557380301958074,0.010482592458181589,3.344510702566078,2.431049078733333,3431.780558994935,20374.570657289594,23806.351216284525,0.053800717163930686,0.4999186712341137
1,0.25,0.12819889229068435,0.2868948605000204,0.0008406606097884126,-0.0005037496028072112,0.010087927317460948,-0.0060449952336865355,0.0022001481797750497,-0.0048686276781501935,1.7964076228840429,0.8870795193171972,1624.1938653083826,8207.612964534006,9831.80682984239,0.08176301598319693,0.10385736538404916
2,0.5,0.10150022956379658,0.18600449940054312,0.002337328447810939,0.0009929182352153157,0.02804794137373127,0.011915018822583787,0.011143787424547998,0.004075011566622756,1.2422502079283713,0.34015106908573656,1321.8238433780343,6042.883441191281,7364.7072845693165,0.14751505842472507,0.6934183287698259
3,0.75,0.09284441941981762,0.1457493379598984,0.0027553671531787404,0.001410956940583117,0.033064405838144885,0.016931483286997406,0.013407793749956078,0.006339017892030834,1.0313702397956814,0.1434585083310235,1221.2564045684362,5382.884948715668,6604.141353284104,0.17102637007160673,0.7846896026558466
4,1.0,0.1027467418670076,0.1298971266567704,0.0033904973217657145,0.0020460871091700908,0.040685967861188575,0.02455304531004109,0.01617535657310039,0.009106580715175144,0.9090744429169584,0.055191739162723345,1167.9645615466618,5111.457435413515,6279.421996960176,0.21779632402295454,0.9523866689570402
5,1.25,0.09663502459162049,0.11490316110299596,0.0038634999404186226,0.0025190897278229984,0.046361999285023464,0.03022907673387599,0.018997998585601923,0.01192922272767668,0.817196647202913,0.02021785800834931,1143.954305808172,4888.594770339662,6032.549076147834,0.22337177553601112,1.102522415287873
6,1.5,0.09557329368819935,0.06180105681929392,0.002754702003751187,0.0014097888661734285,0.03305642404501425,0.016917466394081142,0.013535346207928366,0.006460558364151877,0.6594691527299348,0.006798675900044135,1084.4884746618218,4290.039925469256,5374.5284001310765,0.40193067711969926,1.4855199888751105
7,1.75,0.09668211391794036,0.02608805259096071,0.0020863201024024056,0.0007414069648246458,0.025035841228828865,0.00889688357789575,0.01071480415923357,0.0036400163154570748,0.41030834616391476,0.0009320470088409913,995.6701812879013,3531.7800629967624,4527.450244284664,0.9606116546253459,1.5644337373794002
8,2.0,0.09629959545427344,0.00015143763465359672,0.0013692380359922854,2.4324898414523118e-05,0.016430856431907427,0.00029189878097427734,0.0071645126352126165,8.972479143610968e-05,0.0,0.0,849.9179312393865,2253.276696535294,3103.1946277746806,288.8953816393212,290.45612110227785
