,2019-02-01,2019-04-01,2019-05-01,2019-07-01,2019-08-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-07-01,2021-01-01,2021-03-01,2021-05-01,2021-06-01,2022-01-01,2022-02-01,2022-05-01,2022-07-01,2022-09-01,2022-10-01,2023-03-01,2023-04-01
0,-0.003060343539569743,0.043644560690405676,0.21169330691446042,0.002601666023450022,0.030786715572124645,0.0030643482860421845,-0.0638377330543225,0.015995073413153094,0.015155083195555141,-0.01808410043036235,-0.0017026955559461543,0.017662428118075835,-0.0052738956720119745,0.01921383831237833,0.01864067412205639,-0.004099830477108893,0.008648937275496316,-0.019334443780786748,-0.024173175365604815,0.007155273795714179,-0.0017117247032929495,-0.009035824373946677
1,0.004646983445946162,0.01754626431204942,,0.0007546774464071149,0.027792981175323916,0.0013003621525631281,,-0.012761842316781014,0.14664621457402083,-0.022721112305185143,0.017018036320624264,0.00029998205174575077,0.00016633535412724498,0.03641696939828165,0.028065349898558356,0.0028718034617019467,0.024420924005220446,-0.005936790170084416,0.029116160995245388,-0.01099723881155551,-0.013648983430760708,0.019309674740457194
2,-0.002400090008947142,0.010220744369575874,,-0.03061600751812099,0.022907575979413952,-0.035402034651491165,,-0.026309190867674914,,0.00958668963772591,0.045244630003952735,0.02328131668577127,-0.015296635166134775,0.050494431128042194,0.006438822328982408,0.0037568608117011654,0.015106926831688128,-0.004098270720064079,-0.015693515667007163,-0.023806277636723328,-0.025191452788098534,0.0038997584419787623
3,-0.011878369870795602,0.04776360942766722,,0.11062494484765262,0.07513054830583021,,,-0.019055291420519538,,-0.02710143425975109,,0.03789224488722409,-0.010846098761214229,0.061637527382250035,-0.014411221097949456,-0.006505587893277556,0.016569174724176072,-0.014073819290382428,-0.029192766895971833,0.013528969505743949,,0.036161115710809155
4,-0.0320097465556497,0.06431565838865283,,,0.08124698676517994,,,-0.022329486271114973,,-0.04301539226386886,,0.025945311931249937,-0.01232095078574913,0.027464199654419374,0.003809897969079712,-0.026541032022549163,0.036991326470771746,-0.017583914407400147,-0.060176421366749167,-0.03808084992399746,,
5,,-0.00970561168055295,,,,,,-0.04588688936697949,,-0.032251957362481765,,0.034603586070884984,-0.01188411746073692,0.09494270051928488,0.02066894194232427,,0.01569593206941544,-0.0028830078629435985,,-0.022876335368024303,,
6,,-0.008686391009903982,,,,,,-0.06472352101739709,,-0.04468775600050656,,0.0009465418375348422,-0.007997659263503376,-4.5474103734122195e-05,0.009707823532594029,,0.005350093498362796,-0.0055048331199267775,,-0.03474387730743572,,
7,,0.016031527163739012,,,,,,-0.05621816093084142,,-0.050818889642221365,,-0.0001559543844368294,-0.016411948389841946,0.10857779090868203,0.009974607585349737,,0.04610162457501987,-0.0036101459358608423,,-0.05265503916593989,,
8,,-0.025354624482488486,,,,,,-0.06512373657205295,,-0.04716251159838947,,0.03155564631577479,-0.018139959879102552,0.10712306638385449,0.0029303138202338985,,0.01970682388019096,-0.04164692765049405,,-0.05648458796314987,,
9,,0.02758577656670269,,,,,,-0.09109615287594153,,-0.04353684939802116,,0.07523881852982639,-0.01643018300611976,0.16077475644372008,0.008413007016978336,,0.06167725335588958,,,,,
10,,0.06498740328191177,,,,,,-0.15589568076893023,,-0.03081100102940515,,,-0.5632600963694625,0.11875147349880688,-0.0009103325011510233,,,,,,,
11,,0.03786078408401239,,,,,,,,-0.055406316957468005,,,,0.1327759710924461,0.005333061823364238,,,,,,,
12,,0.054845092225506376,,,,,,,,-0.08227304348467768,,,,0.12351353692037126,1.8669757590128455e-05,,,,,,,
13,,0.10235753817500326,,,,,,,,,,,,0.08685642124082893,0.011773888320915749,,,,,,,
14,,,,,,,,,,,,,,0.10653259904756496,0.007413305345889576,,,,,,,
15,,,,,,,,,,,,,,0.06839835712428144,-0.00012601105325682482,,,,,,,
16,,,,,,,,,,,,,,0.08805691442374108,0.009280745646623956,,,,,,,
17,,,,,,,,,,,,,,0.17766552240672961,0.0142106294133717,,,,,,,
18,,,,,,,,,,,,,,0.2748267296875877,0.014082248071382697,,,,,,,
19,,,,,,,,,,,,,,,0.000308915286335143,,,,,,,
20,,,,,,,,,,,,,,,-0.01722839936228393,,,,,,,
21,,,,,,,,,,,,,,,0.0009730956811679903,,,,,,,
22,,,,,,,,,,,,,,,0.0034469298805390736,,,,,,,
23,,,,,,,,,,,,,,,0.03391326528747052,,,,,,,
24,,,,,,,,,,,,,,,0.06311545931136586,,,,,,,
25,,,,,,,,,,,,,,,0.04463404454800912,,,,,,,
26,,,,,,,,,,,,,,,0.03793702065504423,,,,,,,
27,,,,,,,,,,,,,,,0.08296294245930458,,,,,,,
28,,,,,,,,,,,,,,,0.047947381679345424,,,,,,,
29,,,,,,,,,,,,,,,0.0644003722379467,,,,,,,
30,,,,,,,,,,,,,,,0.05110908870079678,,,,,,,
31,,,,,,,,,,,,,,,0.05360180183359664,,,,,,,
32,,,,,,,,,,,,,,,0.04867206909200705,,,,,,,
33,,,,,,,,,,,,,,,0.07458813776366457,,,,,,,
34,,,,,,,,,,,,,,,0.10654377976067053,,,,,,,
35,,,,,,,,,,,,,,,0.08817731099489712,,,,,,,
36,,,,,,,,,,,,,,,0.028537357282884424,,,,,,,
37,,,,,,,,,,,,,,,0.030411168389756993,,,,,,,
38,,,,,,,,,,,,,,,0.020784065555481623,,,,,,,
39,,,,,,,,,,,,,,,0.033276505293284186,,,,,,,
